term,match,file,line,category,action,context
BPS,bps,js/learning-coach-ui.js,327,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"if(openResult) open('KI Coach ', 'Fallback aktiv', '<div class=""bps-coach-section bps-ai-live-card warn""><h3>Groq gerade nicht erreichbar</h3><p>Die App bleibt stabil. Der lokale Coach übernimmt automatisch.</p><small>'+esc(e && e.message ?"
BPS,bps,js/learning-coach-ui.js,327,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"if(openResult) open('KI Coach ', 'Fallback aktiv', '<div class=""bps-coach-section bps-ai-live-card warn""><h3>Groq gerade nicht erreichbar</h3><p>Die App bleibt stabil. Der lokale Coach übernimmt automatisch.</p><small>'+esc(e && e.message ?"
BPS,bps,js/learning-coach-ui.js,327,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"if(openResult) open('KI Coach ', 'Fallback aktiv', '<div class=""bps-coach-section bps-ai-live-card warn""><h3>Groq gerade nicht erreichbar</h3><p>Die App bleibt stabil. Der lokale Coach übernimmt automatisch.</p><small>'+esc(e && e.message ?"
BPS,bps,js/learning-coach-ui.js,338,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var bps = tl.bps && tl.bps.state || '';
BPS,bps,js/learning-coach-ui.js,338,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var bps = tl.bps && tl.bps.state || '';
BPS,bps,js/learning-coach-ui.js,338,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var bps = tl.bps && tl.bps.state || '';
CTC,ctc,js/learning-coach-ui.js,339,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var ctc = tl.ctc && tl.ctc.state || '';
CTC,ctc,js/learning-coach-ui.js,339,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var ctc = tl.ctc && tl.ctc.state || '';
CTC,ctc,js/learning-coach-ui.js,339,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var ctc = tl.ctc && tl.ctc.state || '';
BPS,bps,js/learning-coach-ui.js,341,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if((bps === 'kritisch' || ctc === 'kritisch') && (r.confidence || 0) >= 35){
CTC,ctc,js/learning-coach-ui.js,341,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if((bps === 'kritisch' || ctc === 'kritisch') && (r.confidence || 0) >= 35){
BPS,bps,js/learning-coach-ui.js,344,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if((bps === 'stabil' || (r.bps || 0) >= 75) && (r.confidence || 0) >= 45){
BPS,bps,js/learning-coach-ui.js,344,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if((bps === 'stabil' || (r.bps || 0) >= 75) && (r.confidence || 0) >= 45){
BPS,bps,js/learning-coach-ui.js,356,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-command-snapshot '+esc(mood.cls)+'"">'+"
BPS,bps,js/learning-coach-ui.js,365,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var r = c.readiness || {bps:0, ctc:0, confidence:0, label:'Daten sammeln'};"
CTC,ctc,js/learning-coach-ui.js,365,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var r = c.readiness || {bps:0, ctc:0, confidence:0, label:'Daten sammeln'};"
BPS,bps,js/learning-coach-ui.js,371,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<section class=""bps-coach-command"">'+"
BPS,bps,js/learning-coach-ui.js,372,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-command-head""><span>Command Center · </span><b>'+esc(r.label || 'Readiness')+'</b><button type=""button"" data-coach-action=""command-toggle"">Schließen</button></div>'+"
BPS,bps,js/learning-coach-ui.js,374,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-readiness-grid"">'+"
BPS,BPS,js/learning-coach-ui.js,375,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"readinessRing('BPS', r.bps, r.confidence >= 35 ? 'Bereitschaft' : 'erste Daten')+"
BPS,bps,js/learning-coach-ui.js,375,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"readinessRing('BPS', r.bps, r.confidence >= 35 ? 'Bereitschaft' : 'erste Daten')+"
CTC,CTC,js/learning-coach-ui.js,376,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"readinessRing('CTC', r.ctc, r.confidence >= 35 ? 'Hard-Mode' : 'noch ungenau')+"
CTC,ctc,js/learning-coach-ui.js,376,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"readinessRing('CTC', r.ctc, r.confidence >= 35 ? 'Hard-Mode' : 'noch ungenau')+"
BPS,bps,js/learning-coach-ui.js,380,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-command-strip""><div><span>Heute</span><b>'+esc((c.today && c.today.answered || 0)+' Aufgaben · '+(c.today && c.today.quote || 0)+'%')+'</b></div><div><span>Woche</span><b>'+esc((weekly.answered||0)+' Aufgaben · '+(weekly.de"
BPS,bps,js/learning-coach-ui.js,385,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section bps-daily-card""><h3>Daily Challenge</h3><p>'+esc(dc.done ? ('Heute erledigt · Bestwert '+(dc.bestQuote||0)+'%') : (dc.title+' · '+(dc.count||6)+' Aufgaben · Level '+(dc.difficulty||4)))+'</p><div class=""bps-co"
BPS,bps,js/learning-coach-ui.js,385,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section bps-daily-card""><h3>Daily Challenge</h3><p>'+esc(dc.done ? ('Heute erledigt · Bestwert '+(dc.bestQuote||0)+'%') : (dc.title+' · '+(dc.count||6)+' Aufgaben · Level '+(dc.difficulty||4)))+'</p><div class=""bps-co"
BPS,bps,js/learning-coach-ui.js,385,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section bps-daily-card""><h3>Daily Challenge</h3><p>'+esc(dc.done ? ('Heute erledigt · Bestwert '+(dc.bestQuote||0)+'%') : (dc.title+' · '+(dc.count||6)+' Aufgaben · Level '+(dc.difficulty||4)))+'</p><div class=""bps-co"
BPS,bps,js/learning-coach-ui.js,385,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section bps-daily-card""><h3>Daily Challenge</h3><p>'+esc(dc.done ? ('Heute erledigt · Bestwert '+(dc.bestQuote||0)+'%') : (dc.title+' · '+(dc.count||6)+' Aufgaben · Level '+(dc.difficulty||4)))+'</p><div class=""bps-co"
BPS,bps,js/learning-coach-ui.js,385,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section bps-daily-card""><h3>Daily Challenge</h3><p>'+esc(dc.done ? ('Heute erledigt · Bestwert '+(dc.bestQuote||0)+'%') : (dc.title+' · '+(dc.count||6)+' Aufgaben · Level '+(dc.difficulty||4)))+'</p><div class=""bps-co"
BPS,bps,js/learning-coach-ui.js,386,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section bps-command-rec""><h3>Empfehlung</h3><p>'+esc(rec.text || '')+'</p><div class=""bps-coach-chiprow""><button class=""bps-coach-chip primary"" data-coach-action=""train-start"" data-mode=""'+esc(rec.mode || 'focus-5')+'"
BPS,bps,js/learning-coach-ui.js,386,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section bps-command-rec""><h3>Empfehlung</h3><p>'+esc(rec.text || '')+'</p><div class=""bps-coach-chiprow""><button class=""bps-coach-chip primary"" data-coach-action=""train-start"" data-mode=""'+esc(rec.mode || 'focus-5')+'"
BPS,bps,js/learning-coach-ui.js,386,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section bps-command-rec""><h3>Empfehlung</h3><p>'+esc(rec.text || '')+'</p><div class=""bps-coach-chiprow""><button class=""bps-coach-chip primary"" data-coach-action=""train-start"" data-mode=""'+esc(rec.mode || 'focus-5')+'"
BPS,bps,js/learning-coach-ui.js,386,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section bps-command-rec""><h3>Empfehlung</h3><p>'+esc(rec.text || '')+'</p><div class=""bps-coach-chiprow""><button class=""bps-coach-chip primary"" data-coach-action=""train-start"" data-mode=""'+esc(rec.mode || 'focus-5')+'"
BPS,bps,js/learning-coach-ui.js,386,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section bps-command-rec""><h3>Empfehlung</h3><p>'+esc(rec.text || '')+'</p><div class=""bps-coach-chiprow""><button class=""bps-coach-chip primary"" data-coach-action=""train-start"" data-mode=""'+esc(rec.mode || 'focus-5')+'"
BPS,bps,js/learning-coach-ui.js,387,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section""><h3>Fehler-DNA</h3>'+renderMistakeDNA(c.mistakeInsights, top)+'</div>'+"
BPS,bps,js/learning-coach-ui.js,388,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section""><h3>Lernintelligenz</h3>'+renderLearningIntelligence(c.learningIntelligence)+'</div>'+"
BPS,bps,js/learning-coach-ui.js,389,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section""><h3>UI-Modi</h3><div class=""bps-coach-mode-grid"">'+(c.modes || []).map(function(m){ return modeBtn(m.skill,m.difficulty,m.count,m.title,m.promise,m.id); }).join('')+'</div></div>'+"
BPS,bps,js/learning-coach-ui.js,389,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-section""><h3>UI-Modi</h3><div class=""bps-coach-mode-grid"">'+(c.modes || []).map(function(m){ return modeBtn(m.skill,m.difficulty,m.count,m.title,m.promise,m.id); }).join('')+'</div></div>'+"
BPS,bps,js/learning-coach-ui.js,390,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"(c.achievements && c.achievements.length ? '<div class=""bps-command-rewards""><b>Erfolge</b>'+c.achievements.slice(0,3).map(function(x){ return '<span>'+esc(x.text || x)+'</span>'; }).join('')+'</div>' : '')+"
BPS,bps,js/learning-coach-ui.js,391,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"(c.recentRewards && c.recentRewards.length ? '<div class=""bps-command-rewards""><b>Letzte Signale</b>'+c.recentRewards.slice(0,3).map(function(x){ return '<span>'+esc(x.text || x)+'</span>'; }).join('')+'</div>' : '')+"
BPS,bps,js/learning-coach-ui.js,400,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"function lamp(x){ x=x||{state:'riskant',reason:'Daten sammeln'}; return '<div class=""bps-traffic '+esc(x.state)+'""><span>'+esc(x.state || 'offen')+'</span><small>'+esc(x.reason || '')+'</small></div>'; }"
BPS,bps,js/learning-coach-ui.js,401,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section bps-prognosis-card""><h3>Prüfungsampel & Lernkurve</h3>'+"
BPS,bps,js/learning-coach-ui.js,401,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section bps-prognosis-card""><h3>Prüfungsampel & Lernkurve</h3>'+"
BPS,bps,js/learning-coach-ui.js,402,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-traffic-grid""><div><b>BPS</b>'+lamp(tl && tl.bps)+'</div><div><b>CTC</b>'+lamp(tl && tl.ctc)+'</div></div>'+"
BPS,BPS,js/learning-coach-ui.js,402,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-traffic-grid""><div><b>BPS</b>'+lamp(tl && tl.bps)+'</div><div><b>CTC</b>'+lamp(tl && tl.ctc)+'</div></div>'+"
BPS,bps,js/learning-coach-ui.js,402,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-traffic-grid""><div><b>BPS</b>'+lamp(tl && tl.bps)+'</div><div><b>CTC</b>'+lamp(tl && tl.ctc)+'</div></div>'+"
CTC,CTC,js/learning-coach-ui.js,402,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-traffic-grid""><div><b>BPS</b>'+lamp(tl && tl.bps)+'</div><div><b>CTC</b>'+lamp(tl && tl.ctc)+'</div></div>'+"
CTC,ctc,js/learning-coach-ui.js,402,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-traffic-grid""><div><b>BPS</b>'+lamp(tl && tl.bps)+'</div><div><b>CTC</b>'+lamp(tl && tl.ctc)+'</div></div>'+"
BPS,bps,js/learning-coach-ui.js,410,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section bps-section-traffic-card""><h3>Prüfungsbereiche</h3><div class=""bps-section-traffic-list"">'+sections.slice(0,5).map(function(s){"
BPS,bps,js/learning-coach-ui.js,410,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section bps-section-traffic-card""><h3>Prüfungsbereiche</h3><div class=""bps-section-traffic-list"">'+sections.slice(0,5).map(function(s){"
BPS,bps,js/learning-coach-ui.js,410,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section bps-section-traffic-card""><h3>Prüfungsbereiche</h3><div class=""bps-section-traffic-list"">'+sections.slice(0,5).map(function(s){"
BPS,bps,js/learning-coach-ui.js,411,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-section-traffic '+esc(s.state||'riskant')+'""><b>'+esc(s.title||s.key||'Bereich')+'</b><span>'+esc((s.state||'offen')+' · '+(s.quote||0)+'% · Risiko '+(s.risk||0))+'</span><small>'+esc(s.dominantError ? ('Fokus: '+s.d"
BPS,bps,js/learning-coach-ui.js,422,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section bps-learning-path-card""><h3>Lernpfad</h3>'+"
BPS,bps,js/learning-coach-ui.js,422,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section bps-learning-path-card""><h3>Lernpfad</h3>'+"
BPS,bps,js/learning-coach-ui.js,424,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-path-steps"">'+phases+'</div>'+"
BPS,bps,js/learning-coach-ui.js,434,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return ['ctcLohr', 'bps', 'ctc', 'simulation', 'ctcBosch', 'eignungstest'].includes(s.mode);"
CTC,ctcLohr,js/learning-coach-ui.js,434,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return ['ctcLohr', 'bps', 'ctc', 'simulation', 'ctcBosch', 'eignungstest'].includes(s.mode);"
CTC,ctc,js/learning-coach-ui.js,434,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return ['ctcLohr', 'bps', 'ctc', 'simulation', 'ctcBosch', 'eignungstest'].includes(s.mode);"
CTC,ctcBosch,js/learning-coach-ui.js,434,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return ['ctcLohr', 'bps', 'ctc', 'simulation', 'ctcBosch', 'eignungstest'].includes(s.mode);"
BPS,bps,js/learning-coach-ui.js,437,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section""><h3>Simulationen</h3><p class=""small"">Noch keine Simulationen absolviert. Starte eine Simulation über die Startseite.</p></div>';"
BPS,bps,js/learning-coach-ui.js,442,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var modeLabel = s.mode === 'ctcLohr' ? 'CTC Lohr' : s.mode === 'bps' ? 'BPS' : s.mode === 'ctc' ? 'CTC' : 'Simulation';
BPS,BPS,js/learning-coach-ui.js,442,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var modeLabel = s.mode === 'ctcLohr' ? 'CTC Lohr' : s.mode === 'bps' ? 'BPS' : s.mode === 'ctc' ? 'CTC' : 'Simulation';
CTC,ctcLohr,js/learning-coach-ui.js,442,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var modeLabel = s.mode === 'ctcLohr' ? 'CTC Lohr' : s.mode === 'bps' ? 'BPS' : s.mode === 'ctc' ? 'CTC' : 'Simulation';
CTC,CTC,js/learning-coach-ui.js,442,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var modeLabel = s.mode === 'ctcLohr' ? 'CTC Lohr' : s.mode === 'bps' ? 'BPS' : s.mode === 'ctc' ? 'CTC' : 'Simulation';
CTC,ctc,js/learning-coach-ui.js,442,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var modeLabel = s.mode === 'ctcLohr' ? 'CTC Lohr' : s.mode === 'bps' ? 'BPS' : s.mode === 'ctc' ? 'CTC' : 'Simulation';
CTC,CTC,js/learning-coach-ui.js,442,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var modeLabel = s.mode === 'ctcLohr' ? 'CTC Lohr' : s.mode === 'bps' ? 'BPS' : s.mode === 'ctc' ? 'CTC' : 'Simulation';
BPS,bps,js/learning-coach-ui.js,446,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-sim-row"">'+"
BPS,bps,js/learning-coach-ui.js,449,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<span class=""bps-coach-badge ' + badgeCls + '"">' + badgeText + '</span>' +"
BPS,bps,js/learning-coach-ui.js,453,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section bps-sim-history-card""><h3>Simulationen Verlauf</h3>' +"
BPS,bps,js/learning-coach-ui.js,453,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section bps-sim-history-card""><h3>Simulationen Verlauf</h3>' +"
BPS,bps,js/learning-coach-ui.js,454,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-sim-list"">' + list + '</div>' +"
BPS,bps,js/learning-coach-ui.js,468,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-li-grid"">'+"
BPS,bps,js/learning-coach-ui.js,478,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"(precise.length ? '<details class=""bps-li-debug"" open><summary>Feinere Fehlerdiagnose</summary>'+precise.slice(0,3).map(function(x){ return '<p>'+esc((x.type||'Fehler')+' · '+(x.subtype||'')+' · '+(x.remediation||''))+'</p>'; }).join('')+'<"
BPS,bps,js/learning-coach-ui.js,479,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"(decisions.length ? '<details class=""bps-li-debug""><summary>Warum diese Aufgaben?</summary>'+decisions.slice(0,3).map(function(d){ return '<p>'+esc((d.action||'Auswahl')+' · '+(d.reason||'adaptive Auswahl')+' · Level '+((d.dna&&d.dna.diffic"
BPS,bps,js/learning-coach-ui.js,487,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var html = '<div class=""bps-mastery-line"">';"
BPS,bps,js/learning-coach-ui.js,496,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-mistake-dna"">'+items.slice(0,4).map(function(x){ return '<button type=""button"" data-coach-action=""train-start"" data-mode=""revenge"" data-skill=""mixed"" data-difficulty=""4"" data-count=""5""><b>'+esc(x.name)+'</b><small>'+"
BPS,bps,js/learning-coach-ui.js,500,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-readiness-card""><div class=""bps-readiness-ring"" style=""--p:'+value+'""><b>'+value+'%</b></div><span>'+esc(label)+'</span><small>'+esc(sub || '')+'</small></div>';"
BPS,bps,js/learning-coach-ui.js,500,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-readiness-card""><div class=""bps-readiness-ring"" style=""--p:'+value+'""><b>'+value+'%</b></div><span>'+esc(label)+'</span><small>'+esc(sub || '')+'</small></div>';"
BPS,bps,js/learning-coach-ui.js,509,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section bps-userdb-coach-card""><h3>Persönlicher Coach-Kontext</h3>'+"
BPS,bps,js/learning-coach-ui.js,509,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return '<div class=""bps-coach-section bps-userdb-coach-card""><h3>Persönlicher Coach-Kontext</h3>'+"
BPS,bps,js/learning-coach-ui.js,510,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-userdb-coach-grid""><div><b>'+esc(name)+'</b><span>Profil</span></div><div><b>'+esc(c.totalTests || 0)+'</b><span>Signale</span></div><div><b>'+esc((c.averageScore || 0)+'%')+'</b><span>Ø Leistung</span></div><div><b>'+esc(c"
BPS,bps,js/learning-coach-ui.js,512,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-chiprow""><button class=""bps-coach-chip primary"" data-coach-action=""ask"" data-query=""Zeig mir meinen persönlichen Trainingsplan"">Trainingsplan</button><button class=""bps-coach-chip"" data-coach-action=""ask"" data-query="""
BPS,bps,js/learning-coach-ui.js,512,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-chiprow""><button class=""bps-coach-chip primary"" data-coach-action=""ask"" data-query=""Zeig mir meinen persönlichen Trainingsplan"">Trainingsplan</button><button class=""bps-coach-chip"" data-coach-action=""ask"" data-query="""
BPS,bps,js/learning-coach-ui.js,512,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"'<div class=""bps-coach-chiprow""><button class=""bps-coach-chip primary"" data-coach-action=""ask"" data-query=""Zeig mir meinen persönlichen Trainingsplan"">Trainingsplan</button><button class=""bps-coach-chip"" data-coach-action=""ask"" data-query="""
